taxi.data_prog_hourofdayofweek.zone_id,taxi.data_prog_hourofdayofweek.year,taxi.data_prog_hourofdayofweek.month,taxi.data_prog_hourofdayofweek.dayofweek,taxi.data_prog_hourofdayofweek.hourofday,taxi.data_prog_hourofdayofweek.count
1,2010,10,1,16,1776
1,2010,10,4,17,1742
1,2010,10,7,18,2179
1,2010,12,3,6,1243
1,2010,12,6,7,787
1,2011,2,1,3,30
1,2011,2,4,4,87
1,2011,2,7,5,369
1,2011,3,3,14,1908
1,2011,3,6,15,1698
1,2011,5,2,3,171
1,2011,5,5,4,97
1,2011,6,1,13,1865
1,2011,6,4,14,2224
1,2011,6,7,15,2059
1,2011,8,3,3,118
1,2011,8,6,4,129
1,2011,9,2,13,1319
1,2011,9,5,14,2079
1,2011,10,1,23,1844
1,2011,11,1,2,105
1,2011,11,4,3,20
1,2011,11,7,4,132
1,2011,12,3,13,987
1,2011,12,6,14,1826
1,2012,1,2,0,1597
1,2012,1,5,1,438
1,2012,2,1,10,1026
1,2012,2,4,11,738
1,2012,2,7,12,753
1,2012,3,3,21,1808
1,2012,3,6,22,1825
1,2012,4,3,0,1032
1,2012,4,6,1,507
1,2012,5,2,10,1125
1,2012,5,5,11,884
1,2012,6,1,20,2207
1,2012,6,4,21,1966
1,2012,6,7,22,2386
1,2012,7,4,0,1318
1,2012,7,7,1,508
1,2012,8,3,10,924
1,2012,8,6,11,766
1,2012,9,2,20,2120
1,2012,9,5,21,2120
1,2012,10,5,0,1496
1,2012,11,1,9,888
1,2012,11,4,10,1023
1,2012,11,7,11,876
1,2012,12,3,20,1949
1,2012,12,6,21,1900
1,2013,1,2,7,1864
1,2013,1,5,8,1026
1,2013,2,1,17,1913
1,2013,2,4,18,1768
1,2013,2,7,19,1965
1,2013,4,3,7,1512
1,2013,4,6,8,928
1,2013,5,2,17,1988
1,2013,5,5,18,2321
1,2013,7,1,6,1848
1,2013,7,4,7,1161
1,2013,7,7,8,988
1,2013,8,3,17,2212
1,2013,8,6,18,2113
1,2013,10,2,6,1356
1,2013,10,5,7,1580
1,2013,11,1,16,2273
1,2013,11,4,17,1939
1,2013,11,7,18,2281
1,2010,1,1,18,1588
1,2010,1,4,19,1334
1,2010,1,7,20,1693
1,2010,3,3,8,885
1,2010,3,6,9,584
1,2010,4,2,18,1360
1,2010,4,5,19,1888
1,2010,6,1,7,1668
1,2010,6,4,8,865
1,2010,6,7,9,582
1,2010,7,3,18,1425
1,2010,7,6,19,1510
1,2010,9,2,7,1414
1,2010,9,5,8,1082
1,2010,10,1,17,1934
1,2010,10,4,18,1358
1,2010,10,7,19,1881
1,2010,12,3,7,1400
1,2010,12,6,8,588
1,2011,2,1,4,41
1,2011,2,4,5,836
1,2011,2,7,6,865
1,2011,3,3,15,2372
1,2011,3,6,16,1653
1,2011,5,2,4,183
1,2011,5,5,5,596
1,2011,6,1,14,1954
1,2011,6,4,15,2132
1,2011,6,7,16,2269
1,2011,8,3,4,75
1,2011,8,6,5,593
1,2011,9,2,14,1783
1,2011,9,5,15,2346
1,2011,11,1,3,16
1,2011,11,4,4,40
1,2011,11,7,5,800
1,2011,12,3,14,1742
1,2011,12,6,15,2067
1,2012,1,2,1,542
1,2012,1,5,2,128
1,2012,2,1,11,953
1,2012,2,4,12,763
1,2012,2,7,13,1161
1,2012,3,3,22,1772
1,2012,3,6,23,1404
1,2012,4,3,1,664
1,2012,4,6,2,215
1,2012,5,2,11,1040
1,2012,5,5,12,1061
1,2012,6,1,21,2068
1,2012,6,4,22,1587
1,2012,6,7,23,2018
1,2012,7,1,0,2544
1,2012,7,4,1,793
1,2012,7,7,2,111
1,2012,8,3,11,1041
1,2012,8,6,12,903
1,2012,9,2,21,2103
1,2012,9,5,22,2126
1,2012,10,2,0,1701
1,2012,10,5,1,694
1,2012,11,1,10,1393
1,2012,11,4,11,1075
1,2012,11,7,12,909
1,2012,12,3,21,1851
1,2012,12,6,22,1878
1,2013,1,2,8,1131
1,2013,1,5,9,621
1,2013,2,1,18,1866
1,2013,2,4,19,1649
1,2013,2,7,20,1872
1,2013,4,3,8,1204
1,2013,4,6,9,552
1,2013,5,2,18,1928
1,2013,5,5,19,2356
1,2013,7,1,7,2188
1,2013,7,4,8,1167
1,2013,7,7,9,592
1,2013,8,3,18,2200
1,2013,8,6,19,1887
1,2013,10,2,7,1910
1,2013,10,5,8,1243
1,2013,11,1,17,2211
1,2013,11,4,18,1617
1,2013,11,7,19,2221
1,2010,1,1,19,1448
1,2010,1,4,20,1409
1,2010,1,7,21,2107
1,2010,2,7,0,405
1,2010,3,3,9,617
1,2010,3,6,10,523
1,2010,4,2,19,1368
1,2010,4,5,20,1875
1,2010,6,1,8,1140
1,2010,6,4,9,646
1,2010,6,7,10,538
1,2010,7,3,19,1321
1,2010,7,6,20,1829
1,2010,9,2,8,1206
1,2010,9,5,9,1080
1,2010,10,1,18,1353
1,2010,10,4,19,1346
1,2010,10,7,20,2228
1,2010,12,3,8,1092
1,2010,12,6,9,488
1,2011,2,1,5,877
1,2011,2,4,6,901
1,2011,2,7,7,876
1,2011,3,3,16,2208
1,2011,3,6,17,1501
1,2011,5,2,5,1007
1,2011,5,5,6,1284
1,2011,6,1,15,2156
1,2011,6,4,16,2345
1,2011,6,7,17,2318
1,2011,8,3,5,743
1,2011,8,6,6,952
1,2011,9,2,15,1682
1,2011,9,5,16,2657
1,2011,11,1,4,79
1,2011,11,4,5,835
1,2011,11,7,6,1085
1,2011,12,3,15,1874
1,2011,12,6,16,1993
1,2012,1,2,2,158
1,2012,1,5,3,44
1,2012,2,1,12,1136
1,2012,2,4,13,1089
1,2012,2,7,14,1614
1,2012,3,3,23,1404
1,2012,4,3,2,114
1,2012,4,6,3,101
1,2012,5,2,12,1537
1,2012,5,5,13,1641
1,2012,6,1,22,1735
1,2012,6,4,23,1433
1,2012,7,1,1,1344
1,2012,7,4,2,161
1,2012,7,7,3,158
1,2012,8,3,12,1185
1,2012,8,6,13,1414
1,2012,9,2,22,1744
1,2012,9,5,23,1514
1,2012,10,2,1,548
1,2012,10,5,2,138
1,2012,11,1,11,1389
1,2012,11,4,12,1121
1,2012,11,7,13,1659
1,2012,12,3,22,1743
1,2012,12,6,23,1404
1,2013,1,2,9,830
1,2013,1,5,10,851
1,2013,2,1,19,1903
1,2013,2,4,20,1872
1,2013,2,7,21,2046
1,2013,3,7,0,1076
1,2013,4,3,9,710
1,2013,4,6,10,557
1,2013,5,2,19,1807
1,2013,5,5,20,2495
1,2013,7,1,8,2162
1,2013,7,4,9,632
1,2013,7,7,10,701
1,2013,8,3,19,1955
1,2013,8,6,20,2015
1,2013,10,2,8,1276
1,2013,10,5,9,557
1,2013,11,1,18,1893
1,2013,11,4,19,1726
1,2013,11,7,20,2197
1,2010,1,1,20,1583
1,2010,1,4,21,1404
1,2010,1,7,22,1976
1,2010,2,4,0,544
1,2010,2,7,1,148
1,2010,3,3,10,693
1,2010,3,6,11,454
1,2010,4,2,20,1648
1,2010,4,5,21,1698
1,2010,5,5,0,1039
1,2010,6,1,9,1203
1,2010,6,4,10,655
1,2010,6,7,11,790
1,2010,7,3,20,1590
1,2010,7,6,21,1814
1,2010,8,6,0,1029
1,2010,9,2,9,1164
1,2010,9,5,10,1084
1,2010,10,1,19,1530
1,2010,10,4,20,1769
1,2010,10,7,21,2052
1,2010,11,7,0,687
1,2010,12,3,9,851
1,2010,12,6,10,591
1,2011,2,1,6,1372
1,2011,2,4,7,976
1,2011,2,7,8,588
1,2011,3,3,17,2236
1,2011,3,6,18,1538
1,2011,5,2,6,1562
1,2011,5,5,7,1345
1,2011,6,1,16,2307
1,2011,6,4,17,2228
1,2011,6,7,18,2224
1,2011,8,3,6,1682
1,2011,8,6,7,1024
1,2011,9,2,16,2102
1,2011,9,5,17,2434
1,2011,11,1,5,1184
1,2011,11,4,6,962
1,2011,11,7,7,1076
1,2011,12,3,16,1846
1,2011,12,6,17,1967
1,2012,1,2,3,48
1,2012,1,5,4,85
1,2012,2,1,13,1310
1,2012,2,4,14,1601
1,2012,2,7,15,2069
1,2012,4,3,3,74
1,2012,4,6,4,102
1,2012,5,2,13,1998
1,2012,5,5,14,1751
1,2012,6,1,23,1632
1,2012,7,1,2,666
1,2012,7,4,3,97
1,2012,7,7,4,127
1,2012,8,3,13,1870
1,2012,8,6,14,1664
1,2012,9,2,23,1661
1,2012,10,2,2,185
1,2012,10,5,3,54
1,2012,11,1,12,1336
1,2012,11,4,13,1957
1,2012,11,7,14,2127
1,2012,12,3,23,1400
1,2013,1,2,10,925
1,2013,1,5,11,906
1,2013,2,1,20,2197
1,2013,2,4,21,1727
1,2013,2,7,22,1963
1,2013,3,4,0,1461
1,2013,3,7,1,567
1,2013,4,3,10,641
1,2013,4,6,11,731
1,2013,5,2,20,1931
1,2013,5,5,21,2174
1,2013,6,5,0,1647
1,2013,7,1,9,1532
1,2013,7,4,10,713
1,2013,7,7,11,1119
1,2013,8,3,20,1790
1,2013,8,6,21,2103
1,2013,9,6,0,1261
1,2013,10,2,9,723
1,2013,10,5,10,627
1,2013,11,1,19,2021
1,2013,11,4,20,1877
1,2013,11,7,21,2719
1,2013,12,7,0,1254
1,2010,1,1,21,1671
1,2010,1,4,22,1124
1,2010,1,7,23,1862
1,2010,2,1,0,845
1,2010,2,4,1,216
1,2010,2,7,2,93
1,2010,3,3,11,640
1,2010,3,6,12,507
1,2010,4,2,21,1365
1,2010,4,5,22,1604
1,2010,5,2,0,1128
1,2010,5,5,1,365
1,2010,6,1,10,943
1,2010,6,4,11,678
1,2010,6,7,12,813
1,2010,7,3,21,1377
1,2010,7,6,22,1748
1,2010,8,3,0,992
1,2010,8,6,1,426
1,2010,9,2,10,1077
1,2010,9,5,11,889
1,2010,10,1,20,1881
1,2010,10,4,21,1504
1,2010,10,7,22,2260
1,2010,11,4,0,820
1,2010,11,7,1,228
1,2010,12,3,10,1053
1,2010,12,6,11,683
1,2011,2,1,7,1410
1,2011,2,4,8,678
1,2011,2,7,9,379
1,2011,3,3,18,1885
1,2011,3,6,19,1408
1,2011,5,2,7,1778
1,2011,5,5,8,1198
1,2011,6,1,17,2035
1,2011,6,4,18,1969
1,2011,6,7,19,2250
1,2011,8,3,7,1849
1,2011,8,6,8,867
1,2011,9,2,17,1988
1,2011,9,5,18,2233
1,2011,11,1,6,1932
1,2011,11,4,7,1220
1,2011,11,7,8,828
1,2011,12,3,17,1828
1,2011,12,6,18,1719
1,2012,1,2,4,174
1,2012,1,5,5,739
1,2012,2,1,14,1897
1,2012,2,4,15,2015
1,2012,2,7,16,2175
1,2012,4,3,4,77
1,2012,4,6,5,521
1,2012,5,2,14,2024
1,2012,5,5,15,1982
1,2012,7,1,3,239
1,2012,7,4,4,47
1,2012,7,7,5,679
1,2012,8,3,14,2191
1,2012,8,6,15,2005
1,2012,10,2,3,50
1,2012,10,5,4,92
1,2012,11,1,13,1745
1,2012,11,4,14,2499
1,2012,11,7,15,2710
1,2013,1,2,11,1038
1,2013,1,5,12,846
1,2013,2,1,21,1740
1,2013,2,4,22,1628
1,2013,2,7,23,1837
1,2013,3,1,0,2210
1,2013,3,4,1,430
1,2013,3,7,2,161
1,2013,4,3,11,1107
1,2013,4,6,12,745
1,2013,5,2,21,1853
1,2013,5,5,22,2218
1,2013,6,2,0,1895
1,2013,6,5,1,1198
1,2013,7,1,10,1408
1,2013,7,4,11,900
1,2013,7,7,12,1093
1,2013,8,3,21,2007
1,2013,8,6,22,1819
1,2013,9,3,0,1375
1,2013,9,6,1,431
1,2013,10,2,10,933
1,2013,10,5,11,1220
1,2013,11,1,20,2085
1,2013,11,4,21,2063
1,2013,11,7,22,2087
1,2013,12,4,0,1148
1,2013,12,7,1,718
1,2010,1,1,22,1535
1,2010,1,4,23,932
1,2010,2,1,1,98
1,2010,2,4,2,131
1,2010,2,7,3,35
1,2010,3,3,12,748
1,2010,3,6,13,545
1,2010,4,2,22,1598
1,2010,4,5,23,1463
1,2010,5,2,1,394
1,2010,5,5,2,139
1,2010,6,1,11,1162
1,2010,6,4,12,933
1,2010,6,7,13,1309
1,2010,7,3,22,1521
1,2010,7,6,23,1269
1,2010,8,3,1,242
1,2010,8,6,2,299
1,2010,9,2,11,1079
1,2010,9,5,12,993
1,2010,10,1,21,1400
1,2010,10,4,22,1783
1,2010,10,7,23,1537
1,2010,11,1,0,1735
1,2010,11,4,1,113
1,2010,11,7,2,88
1,2010,12,3,11,1002
1,2010,12,6,12,811
1,2011,2,1,8,1075
1,2011,2,4,9,462
1,2011,2,7,10,588
1,2011,3,3,19,1873
1,2011,3,6,20,1512
1,2011,5,2,8,1556
1,2011,5,5,9,682
1,2011,6,1,18,1909
1,2011,6,4,19,1775
1,2011,6,7,20,2165
1,2011,8,3,8,1356
1,2011,8,6,9,647
1,2011,9,2,18,1627
1,2011,9,5,19,2390
1,2011,11,1,7,1868
1,2011,11,4,8,884
1,2011,11,7,9,506
1,2011,12,3,18,1480
1,2011,12,6,19,1761
1,2012,1,2,5,1115
1,2012,1,5,6,1120
1,2012,2,1,15,2448
1,2012,2,4,16,1973
1,2012,2,7,17,1853
1,2012,4,3,5,715
1,2012,4,6,6,1013
1,2012,5,2,15,2396
1,2012,5,5,16,1961
1,2012,7,1,4,155
1,2012,7,4,5,533
1,2012,7,7,6,1232
1,2012,8,3,15,2316
1,2012,8,6,16,1886
1,2012,10,2,4,81
1,2012,10,5,5,875
1,2012,11,1,14,1999
1,2012,11,4,15,2612
1,2012,11,7,16,2289
1,2013,1,2,12,1053
1,2013,1,5,13,1423
1,2013,2,1,22,2022
1,2013,2,4,23,1295
1,2013,3,1,1,991
1,2013,3,4,2,32
1,2013,3,7,3,154
1,2013,4,3,12,988
1,2013,4,6,13,1450
1,2013,5,2,22,1941
1,2013,5,5,23,1850
1,2013,6,2,1,1168
1,2013,6,5,2,388
1,2013,7,1,11,1728
1,2013,7,4,12,1070
1,2013,7,7,13,1984
1,2013,8,3,22,1927
1,2013,8,6,23,1539
1,2013,9,3,1,345
1,2013,9,6,2,78
1,2013,10,2,11,1469
1,2013,10,5,12,1272
1,2013,11,1,21,2043
1,2013,11,4,22,1637
1,2013,11,7,23,1972
1,2013,12,1,0,2463
1,2013,12,4,1,190
1,2013,12,7,2,180
1,2010,1,1,23,1542
1,2010,2,1,2,91
1,2010,2,4,3,70
1,2010,2,7,4,57
1,2010,3,3,13,867
1,2010,3,6,14,602
1,2010,4,2,23,1159
1,2010,5,2,2,195
1,2010,5,5,3,87
1,2010,6,1,12,1051
1,2010,6,4,13,1257
1,2010,6,7,14,1685
1,2010,7,3,23,1504
1,2010,8,3,2,116
1,2010,8,6,3,136
1,2010,9,2,12,1005
1,2010,9,5,13,1253
1,2010,10,1,22,1304
1,2010,10,4,23,1179
1,2010,11,1,1,531
1,2010,11,4,2,60
1,2010,11,7,3,43
1,2010,12,3,12,952
1,2010,12,6,13,917
1,2011,1,5,0,991
1,2011,2,1,9,816
1,2011,2,4,10,614
1,2011,2,7,11,696
1,2011,3,3,20,2019
1,2011,3,6,21,1216
1,2011,4,6,0,1103
1,2011,5,2,9,1117
1,2011,5,5,10,705
1,2011,6,1,19,1927
1,2011,6,4,20,1985
1,2011,6,7,21,2171
1,2011,7,7,0,982
1,2011,8,3,9,916
1,2011,8,6,10,637
1,2011,9,2,19,1679
1,2011,9,5,20,2391
1,2011,11,1,8,1499
1,2011,11,4,9,570
1,2011,11,7,10,845
1,2011,12,3,19,1612
1,2011,12,6,20,1737
1,2012,1,2,6,1703
1,2012,1,5,7,1062
1,2012,2,1,16,2197
1,2012,2,4,17,1693
1,2012,2,7,18,1610
1,2012,4,3,6,1204
1,2012,4,6,7,1060
1,2012,5,2,16,2579
1,2012,5,5,17,2126
1,2012,7,1,5,1126
1,2012,7,4,6,1083
1,2012,7,7,7,1442
1,2012,8,3,16,2501
1,2012,8,6,17,1797
1,2012,10,2,5,864
1,2012,10,5,6,1168
1,2012,11,1,15,2424
1,2012,11,4,16,2641
1,2012,11,7,17,2226
1,2013,1,2,13,1670
1,2013,1,5,14,1836
1,2013,2,1,23,1581
1,2013,3,1,2,192
1,2013,3,4,3,14
1,2013,3,7,4,77
1,2013,4,3,13,1622
1,2013,4,6,14,1586
1,2013,5,2,23,1698
1,2013,6,2,2,402
1,2013,6,5,3,84
1,2013,7,1,12,1471
1,2013,7,4,13,1348
1,2013,7,7,14,1990
1,2013,8,3,23,1676
1,2013,9,3,2,79
1,2013,9,6,3,45
1,2013,10,2,12,1318
1,2013,10,5,13,1909
1,2013,11,1,22,1695
1,2013,11,4,23,1254
1,2013,12,1,1,1123
1,2013,12,4,2,73
1,2013,12,7,3,62
1,2010,2,1,3,38
1,2010,2,4,4,113
1,2010,2,7,5,219
1,2010,3,3,14,1211
1,2010,3,6,15,830
1,2010,5,2,3,98
1,2010,5,5,4,110
1,2010,6,1,13,1372
1,2010,6,4,14,1479
1,2010,6,7,15,1760
1,2010,8,3,3,71
1,2010,8,6,4,156
1,2010,9,2,13,1290
1,2010,9,5,14,1344
1,2010,10,1,23,1568
1,2010,11,1,2,158
1,2010,11,4,3,52
1,2010,11,7,4,93
1,2010,12,3,13,1366
1,2010,12,6,14,1091
1,2011,1,2,0,906
1,2011,1,5,1,500
1,2011,2,1,10,816
1,2011,2,4,11,713
1,2011,2,7,12,711
1,2011,3,3,21,1866
1,2011,3,6,22,1358
1,2011,4,3,0,1231
1,2011,4,6,1,433
1,2011,5,2,10,1281
1,2011,5,5,11,905
1,2011,6,1,20,1929
1,2011,6,4,21,1884
1,2011,6,7,22,2200
1,2011,7,4,0,1185
1,2011,7,7,1,483
1,2011,8,3,10,905
1,2011,8,6,11,795
1,2011,9,2,20,1631
1,2011,9,5,21,2125
1,2011,10,5,0,1154
1,2011,11,1,9,824
1,2011,11,4,10,661
1,2011,11,7,11,877
1,2011,12,3,20,1819
1,2011,12,6,21,1663
1,2012,1,2,7,1800
1,2012,1,5,8,969
1,2012,2,1,17,2001
1,2012,2,4,18,1502
1,2012,2,7,19,1965
1,2012,4,3,7,1359
1,2012,4,6,8,816
1,2012,5,2,17,2581
1,2012,5,5,18,1895
1,2012,7,1,6,2081
1,2012,7,4,7,1219
1,2012,7,7,8,1072
1,2012,8,3,17,2441
1,2012,8,6,18,1817
1,2012,10,2,6,1338
1,2012,10,5,7,1512
1,2012,11,1,16,2436
1,2012,11,4,17,2506
1,2012,11,7,18,2145
1,2013,1,2,14,2176
1,2013,1,5,15,2266
1,2013,3,1,3,47
1,2013,3,4,4,64
1,2013,3,7,5,710
1,2013,4,3,14,1983
1,2013,4,6,15,1835
1,2013,6,2,3,107
1,2013,6,5,4,111
1,2013,7,1,13,2216
1,2013,7,4,14,1703
1,2013,7,7,15,2171
1,2013,9,3,3,88
1,2013,9,6,4,65
1,2013,10,2,13,2237
1,2013,10,5,14,1941
1,2013,11,1,23,1707
1,2013,12,1,2,363
1,2013,12,4,3,25
1,2013,12,7,4,221
1,2010,2,1,4,59
1,2010,2,4,5,211
1,2010,2,7,6,693
1,2010,3,3,15,1489
1,2010,3,6,16,887
1,2010,5,2,4,95
1,2010,5,5,5,433
1,2010,6,1,14,1745
1,2010,6,4,15,1675
1,2010,6,7,16,2023
1,2010,8,3,4,68
1,2010,8,6,5,406
1,2010,9,2,14,1340
1,2010,9,5,15,1567
1,2010,11,1,3,47
1,2010,11,4,4,78
1,2010,11,7,5,669
1,2010,12,3,14,1451
1,2010,12,6,15,1370
1,2011,1,2,1,507
1,2011,1,5,2,140
1,2011,2,1,11,944
1,2011,2,4,12,650
1,2011,2,7,13,1014
1,2011,3,3,22,2109
1,2011,3,6,23,862
1,2011,4,3,1,555
1,2011,4,6,2,103
1,2011,5,2,11,1288
1,2011,5,5,12,967
1,2011,6,1,21,1837
1,2011,6,4,22,1966
1,2011,6,7,23,1961
1,2011,7,1,0,1359
1,2011,7,4,1,508
1,2011,7,7,2,250
1,2011,8,3,11,1202
1,2011,8,6,12,762
1,2011,9,2,21,1796
1,2011,9,5,22,2433
1,2011,10,2,0,866
1,2011,10,5,1,359
1,2011,11,1,10,1227
1,2011,11,4,11,875
1,2011,11,7,12,1080
1,2011,12,3,21,1675
1,2011,12,6,22,1258
1,2012,1,2,8,1285
1,2012,1,5,9,467
1,2012,2,1,18,1611
1,2012,2,4,19,1778
1,2012,2,7,20,2068
1,2012,4,3,8,1050
1,2012,4,6,9,512
1,2012,5,2,18,2243
1,2012,5,5,19,1920
1,2012,7,1,7,2441
1,2012,7,4,8,939
1,2012,7,7,9,741
1,2012,8,3,18,2058
1,2012,8,6,19,1756
1,2012,10,2,7,1621
1,2012,10,5,8,1465
1,2012,11,1,17,2165
1,2012,11,4,18,2437
1,2012,11,7,19,2242
1,2013,1,2,15,2991
1,2013,1,5,16,1907
1,2013,3,1,4,111
1,2013,3,4,5,831
1,2013,3,7,6,1083
1,2013,4,3,15,2212
1,2013,4,6,16,1850
1,2013,6,2,4,64
1,2013,6,5,5,707
1,2013,7,1,14,2417
1,2013,7,4,15,1779
1,2013,7,7,16,2013
1,2013,9,3,4,77
1,2013,9,6,5,609
1,2013,10,2,14,2214
1,2013,10,5,15,2120
1,2013,12,1,3,182
1,2013,12,4,4,156
1,2013,12,7,5,869
1,2010,2,1,5,296
1,2010,2,4,6,733
1,2010,2,7,7,805
1,2010,3,3,16,1519
1,2010,3,6,17,904
1,2010,5,2,5,345
1,2010,5,5,6,1154
1,2010,6,1,15,2012
1,2010,6,4,16,1602
1,2010,6,7,17,2298
1,2010,8,3,5,368
1,2010,8,6,6,943
1,2010,9,2,15,1430
1,2010,9,5,16,1268
1,2010,11,1,4,132
1,2010,11,4,5,664
1,2010,11,7,6,997
1,2010,12,3,15,1798
1,2010,12,6,16,1427
1,2011,1,2,2,217
1,2011,1,5,3,71
1,2011,2,1,12,774
1,2011,2,4,13,982
1,2011,2,7,14,1375
1,2011,3,3,23,1579
1,2011,4,3,2,157
1,2011,4,6,3,80
1,2011,5,2,12,1295
1,2011,5,5,13,1542
1,2011,6,1,22,1911
1,2011,6,4,23,1896
1,2011,7,1,1,796
1,2011,7,4,2,120
1,2011,7,7,3,116
1,2011,8,3,12,1206
1,2011,8,6,13,986
1,2011,9,2,22,1721
1,2011,9,5,23,1839
1,2011,10,2,1,548
1,2011,10,5,2,59
1,2011,11,1,11,922
1,2011,11,4,12,978
1,2011,11,7,13,1515
1,2011,12,3,22,1492
1,2011,12,6,23,936
1,2012,1,2,9,863
1,2012,1,5,10,591
1,2012,2,1,19,1951
1,2012,2,4,20,1829
1,2012,2,7,21,1950
1,2012,3,7,0,881
1,2012,4,3,9,592
1,2012,4,6,10,627
1,2012,5,2,19,2334
1,2012,5,5,20,1939
1,2012,7,1,8,1719
1,2012,7,4,9,711
1,2012,7,7,10,837
1,2012,8,3,19,2235
1,2012,8,6,20,1736
1,2012,10,2,8,1194
1,2012,10,5,9,851
1,2012,11,1,18,2045
1,2012,11,4,19,2227
1,2012,11,7,20,2417
1,2013,1,2,16,2400
1,2013,1,5,17,1832
1,2013,3,1,5,1024
1,2013,3,4,6,1126
1,2013,3,7,7,1289
1,2013,4,3,16,1983
1,2013,4,6,17,1784
1,2013,6,2,5,770
1,2013,6,5,6,1231
1,2013,7,1,15,2646
1,2013,7,4,16,1768
1,2013,7,7,17,2369
1,2013,9,3,5,898
1,2013,9,6,6,1053
1,2013,10,2,15,2910
1,2013,10,5,16,2349
1,2013,12,1,4,152
1,2013,12,4,5,677
1,2013,12,7,6,1311
1,2010,2,1,6,1106
1,2010,2,4,7,954
1,2010,2,7,8,385
1,2010,3,3,17,1518
1,2010,3,6,18,966
1,2010,5,2,6,1058
1,2010,5,5,7,1321
1,2010,6,1,16,1931
1,2010,6,4,17,1581
1,2010,6,7,18,2178
1,2010,8,3,6,1005
1,2010,8,6,7,1043
1,2010,9,2,16,1225
1,2010,9,5,17,1447
1,2010,11,1,5,1227
1,2010,11,4,6,1001
1,2010,11,7,7,1017
1,2010,12,3,16,1900
1,2010,12,6,17,1298
1,2011,1,2,3,79
1,2011,1,5,4,50
1,2011,2,1,13,1036
1,2011,2,4,14,1173
1,2011,2,7,15,1871
1,2011,4,3,3,87
1,2011,4,6,4,98
1,2011,5,2,13,1789
1,2011,5,5,14,1548
1,2011,6,1,23,1510
1,2011,7,1,2,337
1,2011,7,4,3,55
1,2011,7,7,4,83
1,2011,8,3,13,1789
1,2011,8,6,14,1056
1,2011,9,2,23,1398
1,2011,10,2,2,91
1,2011,10,5,3,35
1,2011,11,1,12,1320
1,2011,11,4,13,1105
1,2011,11,7,14,1901
1,2011,12,3,23,1403
1,2012,1,2,10,1103
1,2012,1,5,11,713
1,2012,2,1,20,1980
1,2012,2,4,21,1781
1,2012,2,7,22,1853
1,2012,3,4,0,1432
1,2012,3,7,1,520
1,2012,4,3,10,929
1,2012,4,6,11,643
1,2012,5,2,20,2352
1,2012,5,5,21,1707
1,2012,6,5,0,1296
1,2012,7,1,9,1331
1,2012,7,4,10,746
1,2012,7,7,11,1291
1,2012,8,3,20,2466
1,2012,8,6,21,1794
1,2012,9,6,0,1951
1,2012,10,2,9,762
1,2012,10,5,10,800
1,2012,11,1,19,1863
1,2012,11,4,20,2349
1,2012,11,7,21,2543
1,2012,12,7,0,1102
1,2013,1,2,17,2276
1,2013,1,5,18,1567
1,2013,3,1,6,1672
1,2013,3,4,7,1354
1,2013,3,7,8,964
1,2013,4,3,17,1962
1,2013,4,6,18,1693
1,2013,6,2,6,1005
1,2013,6,5,7,1455
1,2013,7,1,16,2663
1,2013,7,4,17,1716
1,2013,7,7,18,2506
1,2013,9,3,6,1232
1,2013,9,6,7,1312
1,2013,10,2,16,2825
1,2013,10,5,17,2336
1,2013,12,1,5,1236
1,2013,12,4,6,933
1,2013,12,7,7,1625
